id,flags,expiration,cas,value,rev,vbid,dtype
573246340647428096,33554432,0,1240888621724,"{""id"":""573246340647428096"",""text"":""Rooney now trending in Mumbai http://t.co/HBQfxgjuOz"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507552000,""mentions"":[],""user"":""tworldy""}",2,556,1
573245979484430336,33554432,0,1231301423363,"{""id"":""573245979484430336"",""text"":""“The Architecture of a Data Visualization” by @giorgialupi https://t.co/hLR0ViAQQi"",""name"":""David Paul"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507466000,""mentions"":[""giorgialupi""],""user"":""davidrpaul""}",3,234,1
573246065417318400,33554432,0,1234884915187,"{""id"":""573246065417318400"",""text"":""@ShibleyTelhami @Gallup @KarlRove @chucktodd Any idea/data whether Jewish voting patterns may be effected by the Bibi/Obama-Democrats thing?"",""name"":""Şanlı Bahadır Koç"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507487000,""mentions"":[""ShibleyTelhami"",""Gallup"",""KarlRove"",""chucktodd""],""user"":""turcopundit""}",3,236,1
573245717877145600,33554432,0,1227030206792,"{""id"":""573245717877145600"",""text"":""http://t.co/EZ6MReBUtY http://t.co/ByFNhilOIo http://t.co/slYUlfT7xG http://t.co/seyIXRCVvE ht..."",""name"":""Arnoldo.Heutmaker"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507404000,""mentions"":[],""user"":""Arnoldo_2838""}",4,237,1
573245936127746048,33554432,0,1201449632663,"{""id"":""573245936127746048"",""text"":""RT @BromanConsul: The first to notice your absence are the data algorithms. Overnight, your parents begin receiving Facebook ads for mortua…"",""name"":""Kyle *cue doves*"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507456000,""mentions"":[""BromanConsul""],""user"":""kyle_thatisall""}",3,231,1
573245375169089537,33554432,0,1192806822603,"{""id"":""573245375169089537"",""text"":""RT @MrTaoYang: #PowerShell Script to Extract CMDB Data From System Center Service Manager Using SDK http://t.co/LmmNYc9Iu4 #SysCtr #SCSM #P…"",""name"":""Shahid Roofi Khan"",""longitude"":null,""hashtags"":[""PowerShell"",""SysCtr"",""SCSM"",""PoSh""],""latitude"":null,""datetime"":1425507322000,""mentions"":[""MrTaoYang""],""user"":""shahidroofi""}",5,232,1
573245838698397697,33554432,0,1198713920443,"{""id"":""573245838698397697"",""text"":""RT @TungstenBigData: Why big data matters to Boeing, and what it means for your next flight http://t.co/94DyNDXMUu #DataAnalytics"",""name"":""Pablo Lopez"",""longitude"":null,""hashtags"":[""DataAnalytics""],""latitude"":null,""datetime"":1425507432000,""mentions"":[""TungstenBigData""],""user"":""LopdelPablo""}",3,233,1
573246063672479744,33554432,0,1234781652374,"{""id"":""573246063672479744"",""text"":""#BigData, #mobile, #cloud + #security are trends changing IT. @ThomasRKemp tells how @Centrify's innovating in each: http://t.co/IK4tjarcPM"",""name"":""ally zwahlen"",""longitude"":null,""hashtags"":[""BigData"",""mobile"",""cloud"",""security""],""latitude"":null,""datetime"":1425507486000,""mentions"":[""ThomasRKemp"",""Centrify""],""user"":""Zwah""}",3,237,1
573245768913555456,33554432,0,1228574653949,"{""id"":""573245768913555456"",""text"":""SearchCap: YP Launches Local Search Marketplace, 2015 Search Predictions & Content Marketer’s SEO Guide http://t.co/hJeXgcd9vW"",""name"":""Mirian_MKTLines"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507416000,""mentions"":[],""user"":""M_MKTLines""}",4,231,1
573245478403485697,33554432,0,1223519811769,"{""id"":""573245478403485697"",""text"":""RT @psoebruselas: @ignaciotrillo Big data un de los mayores retos de los próximos 10 años y España no está preparada"",""name"":""Federico Colmenar"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507347000,""mentions"":[""psoebruselas"",""ignaciotrillo""],""user"":""federicocolmen""}",5,232,1
573246092390871040,33554432,0,1202426575632,"{""id"":""573246092390871040"",""text"":""RT @iNiamsundae: REMEMBER WHEN LIAM ACCIDENTALLY TWEETED \""zayn malik shirtless\"" WHEN HE MEANT TO SEARCH FOR IT\n\n#KCA #Vote1DUK http://t.co/…"",""name"":""Brit"",""longitude"":null,""hashtags"":[""KCA"",""Vote1DUK""],""latitude"":null,""datetime"":1425507493000,""mentions"":[""iNiamsundae""],""user"":""baxcvii""}",2,1,1
573246177786765313,33554432,0,1205413479693,"{""id"":""573246177786765313"",""text"":""Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/DdIJcTDfWS"",""name"":""Isabella"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507513000,""mentions"":[],""user"":""isabella5355""}",2,1,1
573245836232163329,33554432,0,1230645942691,"{""id"":""573245836232163329"",""text"":""Can Social Marketers Learn Anything From NASCAR? http://t.co/ymDkUGHg1U #SEO #search"",""name"":""Richard 'SEO' James"",""longitude"":null,""hashtags"":[""SEO"",""search""],""latitude"":null,""datetime"":1425507432000,""mentions"":[],""user"":""best_seo_tips""}",4,1,1
573245381989011456,33554432,0,1192943278810,"{""id"":""573245381989011456"",""text"":""'Holy Grail' search\nhttp://t.co/Em53OHK3wX\n£2,000 reward offered in hunt for stolen relic http://t.co/C6Tx0PttIj"",""name"":""BBC Wales News"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507324000,""mentions"":[],""user"":""BBCWalesNews""}",5,146,1
573246264298491904,33554432,0,1237477810221,"{""id"":""573246264298491904"",""text"":""Konami confirma 'Metal Gear Solid V' para 1º de setembro e revela capa: Data de lançamento do game de espionag... http://t.co/p8lXuJv9Vb"",""name"":""Gustavo Feliciano ⚡"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507534000,""mentions"":[],""user"":""guuHFeliciano""}",2,618,1
573246127379783681,33554432,0,1203115261111,"{""id"":""573246127379783681"",""text"":""@JakeMostad @IssyHatt @rblotnicky @itsmepanda1 what about this one http://t.co/boLKx8HH9w"",""name"":""PatsQuestFor4JobDone"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507501000,""mentions"":[""JakeMostad"",""IssyHatt"",""rblotnicky"",""itsmepanda1""],""user"":""IssyHatt""}",2,142,1
573246018214625281,33554432,0,1232474033291,"{""id"":""573246018214625281"",""text"":""DESPEDIDA DA A BAILAR TOUR E NENHUMA DATA PRO BRASIL? #VotaLali #KCA"",""name"":""queen b"",""longitude"":null,""hashtags"":[""VotaLali"",""KCA""],""latitude"":null,""datetime"":1425507475000,""mentions"":[],""user"":""dontstopjbb""}",3,143,1
573246436348960769,33554432,0,1215277948142,"{""id"":""573246436348960769"",""text"":""Entregue no canil. Só falta marcar a data do abate. http://t.co/Ol9lKw7GY6"",""name"":""Sofia Costa"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507575000,""mentions"":[],""user"":""ccbysofiacosta""}",1,140,1
573246297760780288,33554432,0,1238182481440,"{""id"":""573246297760780288"",""text"":""Google Testing Image Thumbnails In Mobile Search Results? http://t.co/ZNC8lXQaOx"",""name"":""GrowthHackers SEO"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507542000,""mentions"":[],""user"":""GrowthHackerSEO""}",2,143,1
573245418622074880,33554432,0,1193912105846,"{""id"":""573245418622074880"",""text"":""Here's how to get Facebook Graph Search working in Australia, and a little about what it can do. http://t.co/m0leIoIyii"",""name"":""John"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507332000,""mentions"":[],""user"":""johnconn""}",5,613,1
573245378335789056,33554432,0,1192845363206,"{""id"":""573245378335789056"",""text"":""Con tu Cupo Internet puedes en Amazon comprar relojes de marca desde 20 dólares. Link http://t.co/c7gFPNbojc"",""name"":""Cupo Internet"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507323000,""mentions"":[],""user"":""CupoInternet300""}",5,563,1
573245460715978752,33554432,0,1222925836057,"{""id"":""573245460715978752"",""text"":""☆★☆ JOB ALERT ☆★☆ #job #New York - Data Engineer (New York) http://t.co/kIjnVTOJ6M ☜ view full details #job #hiring"",""name"":"" New York Jobs"",""longitude"":null,""hashtags"":[""job"",""New"",""job"",""hiring""],""latitude"":null,""datetime"":1425507342000,""mentions"":[],""user"":""Hiring_NewYork""}",5,511,1
573246144882425856,33554432,0,1203705665903,"{""id"":""573246144882425856"",""text"":""@MMandryk yep, we have lots of data on the economic impact of SFETC, need to see it for new approach too."",""name"":""Nova Alberts"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507505000,""mentions"":[""MMandryk""],""user"":""MsNovaA""}",2,613,1
573246378832338944,33554432,0,1210010207792,"{""id"":""573246378832338944"",""text"":""#SpringBreakRaps now trending in NewYork http://t.co/NuiJGQ6DCn"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[""SpringBreakRaps""],""latitude"":null,""datetime"":1425507561000,""mentions"":[],""user"":""tworldy""}",1,50,1
573246186557054976,33554432,0,1206309495374,"{""id"":""573246186557054976"",""text"":""#SedonaMethod #iTunes #Amazon #LesterLevenson Get KISSReleasing mp3s 99c a trk. Get started w REAL goal creation & $ Search Lester Levenson"",""name"":""Stephen Seretan"",""longitude"":null,""hashtags"":[""SedonaMethod"",""iTunes"",""Amazon"",""LesterLevenson""],""latitude"":null,""datetime"":1425507515000,""mentions"":[],""user"":""KISSReleasing1""}",2,513,1
573246177937788928,33554432,0,1205891714645,"{""id"":""573246177937788928"",""text"":""#mpmaniadotcom Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/dP5IqB18xO via @mpmaniadotcom"",""name"":""Ff on IG: MPJefak"",""longitude"":null,""hashtags"":[""mpmaniadotcom""],""latitude"":null,""datetime"":1425507513000,""mentions"":[""mpmaniadotcom""],""user"":""mpmaniadotcom""}",2,1004,1
573245538579161088,33554432,0,1225168988324,"{""id"":""573245538579161088"",""text"":""RT @StanChartJobs: #Colombo #Banking #Job: Sub Officer - Data Governance & Management at http://t.co/a1M1ZIvzcZ #Jobs #TweetMyJobs"",""name"":""Colombo Watch"",""longitude"":null,""hashtags"":[""Colombo"",""Banking"",""Job"",""Jobs"",""TweetMyJobs""],""latitude"":null,""datetime"":1425507361000,""mentions"":[""StanChartJobs""],""user"":""ColomboWatch""}",5,1004,1
573245695341277184,33554432,0,1198361939067,"{""id"":""573245695341277184"",""text"":""Lit Review: #PLOSFail and Data Sharing Drama | Data Pub http://t.co/pyPcsEAeEZ @l_zilinski @KristinBriney Adding to our @zotero folder"",""name"":""Abigail Goben"",""longitude"":null,""hashtags"":[""PLOSFail""],""latitude"":null,""datetime"":1425507398000,""mentions"":[""l_zilinski"",""KristinBriney"",""zotero""],""user"":""hedgielib""}",4,946,1
573245765465845761,33554432,0,1228378248354,"{""id"":""573245765465845761"",""text"":""I lowkey get happy when I search my name and see people have been thinking of me lol"",""name"":""serenity"",""longitude"":-76.766765,""hashtags"":[],""latitude"":38.97583,""datetime"":1425507415000,""mentions"":[],""user"":""BlindedByLust""}",4,946,1
573246341679226880,33554432,0,1207556510765,"{""id"":""573246341679226880"",""text"":""“@CatfishSangs: This catfish forget to crop off the search bar http://t.co/gISOW1nc5H” I can't 💀"",""name"":""✌️❄️"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507552000,""mentions"":[""CatfishSangs""],""user"":""EfAyeEyeTeeAych""}",1,947,1
573245388125184000,33554432,0,1193158799602,"{""id"":""573245388125184000"",""text"":""ステレオヘッドホン RP-HXS400を発売 http://t.co/MUfTxq76P9"",""name"":""業界ニュース(電機.精密機器)"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507325000,""mentions"":[],""user"":""denki_seimitu""}",5,944,1
573246128910692352,33554432,0,1203266315395,"{""id"":""573246128910692352"",""text"":""RT @BleacherReport: VIDEO: Serge Ibaka interrupts Kevin Durant's media session in search of his missing water http://t.co/Y4QiX5EBEZ http:/…"",""name"":""Jack"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507502000,""mentions"":[""BleacherReport""],""user"":""jackebeling98""}",2,944,1
573246208199680000,33554432,0,1206762248446,"{""id"":""573246208199680000"",""text"":""#SuryaRay #Surya Good read @suryaray Netflix opposes data cap exemptions,… http://t.co/xbYdlTBPfO #SuryaRay #Indian @suryaray @suryaray3"",""name"":""Surya Ray"",""longitude"":null,""hashtags"":[""SuryaRay"",""Surya"",""SuryaRay"",""Indian""],""latitude"":null,""datetime"":1425507521000,""mentions"":[""SuryaRay"",""SuryaRay"",""SuryaRay3""],""user"":""SuryaRay3""}",2,945,1
573245720754589696,33554432,0,1227083838786,"{""id"":""573245720754589696"",""text"":""FETISH TRANSCENDENCE! Voted most controversial collection of 2014! http://t.co/OsSNL43mdf & http://t.co/X6p8TmxmnN http://t.co/yWTcHg7l2A"",""name"":""billierosie author"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507404000,""mentions"":[],""user"":""jojojojude""}",4,945,1
573245390557999105,33554432,0,1193250914260,"{""id"":""573245390557999105"",""text"":""SearchCap: YP Launches Local Search Marketplace, 2015 Search Predictions & Content Marketer’s SEO Guide http://t.co/lATF6Nbo93"",""name"":""MikeRyanBoston"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507326000,""mentions"":[],""user"":""MikeRyanBoston""}",5,942,1
573246170006482944,33554432,0,1204251583344,"{""id"":""573246170006482944"",""text"":""RT @CathyAbacus: @WiseScot @SNPOut Given that politicians n civil service lose things, what about security of data. What's to stop folk sel…"",""name"":""Tactical Voter"",""longitude"":null,""hashtags"":[""SNPout""],""latitude"":null,""datetime"":1425507511000,""mentions"":[""CathyAbacus"",""WiseScot"",""SNPOut""],""user"":""SNPOut""}",2,942,1
573246306736578560,33554432,0,1238512404790,"{""id"":""573246306736578560"",""text"":""Search Engine Optimization Simply Explained Video Best lead generation #Organic Google http://t.co/6KsGjYFTYq #SEO #SMO"",""name"":""Jax Forex"",""longitude"":null,""hashtags"":[""Organic"",""SEO"",""SMO""],""latitude"":null,""datetime"":1425507544000,""mentions"":[],""user"":""JaxForex""}",2,942,1
573245387596832768,33554432,0,1193109320732,"{""id"":""573245387596832768"",""text"":""RT @BrunelCCentre: FYI: email/webmail search option not currently working for some staff. Check our Service Status page for updates: http:/…"",""name"":""Brunel App"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507325000,""mentions"":[""BrunelCCentre""],""user"":""brunelapp""}",5,943,1
573246025084887040,33554432,0,1232529669581,"{""id"":""573246025084887040"",""text"":""RT @jojojojude: FETISH TRANSCENDENCE! Voted most controversial collection of 2014! http://t.co/OsSNL43mdf & http://t.co/X6p8TmxmnN http://t…"",""name"":""Angela B Mortimer"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507477000,""mentions"":[""jojojojude""],""user"":""AngelaMortimer2""}",3,943,1
573245869279059968,33554432,0,1199281307562,"{""id"":""573245869279059968"",""text"":""RT @BromanConsul: The first to notice your absence are the data algorithms. Overnight, your parents begin receiving Facebook ads for mortua…"",""name"":""Duck Ronasty"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507440000,""mentions"":[""BromanConsul""],""user"":""Ronny_Ray""}",3,941,1
573245514256424961,33554432,0,1224367649906,"{""id"":""573245514256424961"",""text"":""Check out This Deal : http://t.co/FAbpznKzTq #7269 LOT OF 7 Sony DGD120M 120M Computer grade Data Cartridge 4.0GB… http://t.co/EyeWepee65"",""name"":""NINA ELECTRONIC"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507355000,""mentions"":[],""user"":""Ninawa_0ret""}",5,941,1
573245525111140352,33554432,0,1224811310209,"{""id"":""573245525111140352"",""text"":""Netflix opposes data cap exemptions, except when it benefits from them [Arstechnica] http://t.co/HFA7EauHSC"",""name"":""RSS"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507358000,""mentions"":[],""user"":""alanzeinorss""}",5,689,1
573245435810320386,33554432,0,1194718806687,"{""id"":""573245435810320386"",""text"":""Analytics startup Alpine Data Labs has 10 times the users it did in 2013. Here’s why http://t.co/VBvkN26FoL #SaaS"",""name"":""PBT Advantage"",""longitude"":null,""hashtags"":[""SaaS""],""latitude"":null,""datetime"":1425507336000,""mentions"":[],""user"":""PBTAdvantage""}",5,517,1
573246025864912896,33554432,0,1232578049071,"{""id"":""573246025864912896"",""text"":""Data crunching who is using Twitter to give a new vision of a destination http://t.co/nTPd1RMU8l"",""name"":""Alison Scott"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507477000,""mentions"":[],""user"":""alisonscott3""}",3,689,1
573246196640165888,33554432,0,1206510411435,"{""id"":""573246196640165888"",""text"":""Central Florida man killed by police serving search warrant http://t.co/pu2jkaspwl via @YahooNews"",""name"":""Lara N"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507518000,""mentions"":[""YahooNews""],""user"":""twiceblessdlife""}",2,685,1
573245845014900736,33554432,0,1198965758797,"{""id"":""573245845014900736"",""text"":""£2,000 reward in 'Holy Grail' search: The owners of a stolen Holy Grail relic are offering a joint reward with... http://t.co/ok1aIM632l"",""name"":""Wilson Lule"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507434000,""mentions"":[],""user"":""Wilsonlule""}",3,517,1
573246177551908864,33554432,0,1205112400465,"{""id"":""573246177551908864"",""text"":""Woman Digs up Father’s grave in Search of His ‘Real Will’ http://t.co/lmWluWkhK6"",""name"":""DIAMOND 101.1 FM DJ."",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507513000,""mentions"":[],""user"":""DJLobitz""}",2,517,1
573245426041634816,33554432,0,1194298817405,"{""id"":""573245426041634816"",""text"":""A room full of marketing and privacy leaders in Australia and the USA. #auprivacy #data #acxiom http://t.co/NKm5VechYC"",""name"":""Acxiom ANZ"",""longitude"":null,""hashtags"":[""auprivacy"",""data"",""acxiom""],""latitude"":null,""datetime"":1425507334000,""mentions"":[],""user"":""AcxiomANZ""}",5,683,1
573245893014523904,33554432,0,1200162609151,"{""id"":""573245893014523904"",""text"":""Eight Hadoop Trends For 2015 http://t.co/zykDEQ7f3p"",""name"":""Texas Travesty"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507445000,""mentions"":[],""user"":""meklleyatx""}",3,133,1
573246229662068736,33554432,0,1236470502359,"{""id"":""573246229662068736"",""text"":""@KGarvSEO @dbroekel @semrush Semantic search is great and helpful tool!"",""name"":""Nicole Munoz"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507526000,""mentions"":[""KGarvSEO"",""dbroekel"",""semrush""],""user"":""NicoleMunoz""}",2,133,1
573246108366987265,33554432,0,1202654309186,"{""id"":""573246108366987265"",""text"":""RT @yale_dh: Wed Mar 11, @mslindsayking and @pleonard talking on \""Implementing N-Gram Search across Yale's Digital Collections\"" http://t.co…"",""name"":""Lindsay King"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507497000,""mentions"":[""yale_dh"",""mslindsayking"",""pleonard""],""user"":""mslindsayking""}",2,132,1
573245776962314240,33554432,0,1228792104365,"{""id"":""573245776962314240"",""text"":""LINEクリエイターズ★!!\nスタンプを販売しております！\n”嬉々ゆう”で検索！\n応援、RTよろしくお願いします！\nhttps://t.co/ZatEwOtrbb"",""name"":""ゆうちゃん☆彡相互フォロー支援"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507418000,""mentions"":[],""user"":""kiki_you_chan""}",4,130,1
573246131926372352,33554432,0,1203423432098,"{""id"":""573246131926372352"",""text"":""England likely to lose Ballance in search of equilibrium - http://t.co/Q7O5xO4qbc #CWC15 http://t.co/6KqupiZ3jo"",""name"":""The Express Tribune"",""longitude"":null,""hashtags"":[""CWC15""],""latitude"":null,""datetime"":1425507502000,""mentions"":[],""user"":""etribune""}",2,137,1
573245618384068608,33554432,0,1196367996814,"{""id"":""573245618384068608"",""text"":""How to Speak Data Science http://t.co/AjT0VC5VkZ #MRX"",""name"":""Frank Cotignola"",""longitude"":null,""hashtags"":[""MRX""],""latitude"":null,""datetime"":1425507380000,""mentions"":[],""user"":""fco24""}",4,499,1
573245664735465472,33554432,0,1197600603152,"{""id"":""573245664735465472"",""text"":""RT @spiderzjay: http://t.co/ImNPweYWV8\nCanadian police target data centre in world's largest ever child pornography bust"",""name"":""Philippe Ouimet"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507391000,""mentions"":[""spiderzjay""],""user"":""filipo2010""}",4,494,1
573245552663502848,33554432,0,1225677377425,"{""id"":""573245552663502848"",""text"":""England likely to lose Ballance in search of equilibrium http://t.co/WSbFB6q6cc"",""name"":""hoursnews"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507364000,""mentions"":[],""user"":""hoursnews""}",5,494,1
573246357051351042,33554432,0,1208761561134,"{""id"":""573246357051351042"",""text"":""RT @Nurul_ezyan98: Eh pinjem flashdisk dong, aku pengen transfer data cintaku buat kamu."",""name"":""Nxrfxzlie ♡"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507556000,""mentions"":[""Nurul_ezyan98""],""user"":""DeorWaney""}",1,496,1
573246032814993408,33554432,0,1233022128748,"{""id"":""573246032814993408"",""text"":""RT @iNiamsundae: REMEMBER WHEN LIAM ACCIDENTALLY TWEETED \""zayn malik shirtless\"" WHEN HE MEANT TO SEARCH FOR IT\n\n#KCA #Vote1DUK http://t.co/…"",""name"":""Brit"",""longitude"":null,""hashtags"":[""KCA"",""Vote1DUK""],""latitude"":null,""datetime"":1425507479000,""mentions"":[""iNiamsundae""],""user"":""baxcvii""}",3,138,1
573245790971289600,33554432,0,1229066789051,"{""id"":""573245790971289600"",""text"":""Great data and input from the 2015 @thisisBCCA.  Check it out at http://t.co/oWyJpwq4cm"",""name"":""Riverside College"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507421000,""mentions"":[""thisisBCCA""],""user"":""riverside_75""}",4,491,1
573245546628042752,33554432,0,1225729396948,"{""id"":""573245546628042752"",""text"":""RT @CurrentAnalysis: NTT Com to Acquire e-shelter, Accelerating Data Centre Consolidation in Europe: With its majority stake in e-s... http…"",""name"":""Jack Zimmerman"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507363000,""mentions"":[""CurrentAnalysis""],""user"":""jackzimmerman""}",5,25,1
573245476843196417,33554432,0,1223466265325,"{""id"":""573245476843196417"",""text"":""Happy to announce that we’ve partnered with @Gigaom to provide a 15% discount on Structure Data tickets! http://t.co/OaqPCWJpNv"",""name"":""Work-Bench"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507346000,""mentions"":[""gigaom""],""user"":""Work_Bench""}",5,26,1
573246184921423873,33554432,0,1206270443192,"{""id"":""573246184921423873"",""text"":""RT @WWFespana: Hay que devolver al Ebro su espacio natural http://t.co/cjJlBpVyIa Artículo de @jcdelolmowwf y Alfredo Ollero sobre la #Crec…"",""name"":""Pimpampumpropuesta"",""longitude"":null,""hashtags"":[""CrecidadelEbro""],""latitude"":null,""datetime"":1425507515000,""mentions"":[""WWFespana"",""jcdelolmowwf""],""user"":""p_pampropuesta""}",2,27,1
573246420712628224,33554432,0,1211599724522,"{""id"":""573246420712628224"",""text"":""RT @BromanConsul: The first to notice your absence are the data algorithms. Overnight, your parents begin receiving Facebook ads for mortua…"",""name"":""Alexandra"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507571000,""mentions"":[""BromanConsul""],""user"":""SmithXelanicole""}",1,20,1
573246335299670018,33554432,0,1240583930172,"{""id"":""573246335299670018"",""text"":""#beefban now trending in Mumbai http://t.co/3eFKBsJUPi"",""name"":""Tworldy"",""longitude"":null,""hashtags"":[""beefban""],""latitude"":null,""datetime"":1425507551000,""mentions"":[],""user"":""tworldy""}",2,21,1
573245693432864768,33554432,0,1198312347472,"{""id"":""573245693432864768"",""text"":""The search is on to find Britain's best independent bike shop. Find out more here… http://t.co/OpAKcxdTjt #cycling http://t.co/lXnmkW8N74"",""name"":""road.cc"",""longitude"":null,""hashtags"":[""cycling""],""latitude"":null,""datetime"":1425507398000,""mentions"":[],""user"":""roadcc""}",4,22,1
573245634523750401,33554432,0,1196772211262,"{""id"":""573245634523750401"",""text"":""http://t.co/yoNikTBnCX http://t.co/mYi9Yeomhj http://t.co/qQI7U6Svfo..."",""name"":""Naarah Hanbidge"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507384000,""mentions"":[],""user"":""fovegenibyg""}",4,407,1
573245671731568640,33554432,0,1197810617775,"{""id"":""573245671731568640"",""text"":""Thanks to everyone who responded to our instrument/gear search. It looks like we have a winner! Two winners in... http://t.co/XeFxpqyIRV"",""name"":""Kevin Welch"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507393000,""mentions"":[],""user"":""Deadreckoner""}",4,407,1
573246036329832451,33554432,0,1233074333777,"{""id"":""573246036329832451"",""text"":""@Sylvijaa ur search is over! What you have in mind?"",""name"":""kamran"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507480000,""mentions"":[""Sylvijaa""],""user"":""kamran3000""}",3,407,1
573245451383783424,33554432,0,1195251502480,"{""id"":""573245451383783424"",""text"":""@FinTomoki Haha...and you're very kind to search for the lyrics translation for me :)"",""name"":""Eki Morgenstern"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507340000,""mentions"":[""FinTomoki""],""user"":""EkiMorgenstern""}",5,403,1
573246014057934848,33554432,0,1232391529833,"{""id"":""573246014057934848"",""text"":""What advice would you give to your teenage self?\nhttp://t.co/q5DIgPc2ws"",""name"":""Samantha Rauser"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507474000,""mentions"":[],""user"":""SamanthaRauser""}",3,403,1
573245682980671488,33554432,0,1198121725292,"{""id"":""573245682980671488"",""text"":""pior ainda quando cê joga alguma coisa no search e PLAU, DEU FAV SEM PERCEBER"",""name"":""Julha"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507395000,""mentions"":[],""user"":""julhess""}",4,401,1
573246038728843264,33554432,0,1233177884487,"{""id"":""573246038728843264"",""text"":""Primeira fase de teste de SMITE no Xbox One começa dia 11: O MOBA dos deseus ganha data da sua primeira fase d... http://t.co/PZUjzV1ue0"",""name"":""Conversa de Sofá"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507480000,""mentions"":[],""user"":""conversadesofa""}",3,403,1
573245927797989376,33554432,0,1201093297804,"{""id"":""573245927797989376"",""text"":""Data Science Daily is out! http://t.co/GyKpk0kYPR Stories via @TJCollaboration @WorDS_SDSC @RichSorkin"",""name"":""Radius"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507454000,""mentions"":[""TJCollaboration"",""WorDS_SDSC"",""RichSorkin""],""user"":""radius""}",3,401,1
573246215598542848,33554432,0,1235919847200,"{""id"":""573246215598542848"",""text"":""RT @theeagermichael: #Neo4j feed into #Elasticsearch works with basic river-jdbc if you let it identify Cypher as valid SQL queries. See SQ…"",""name"":""B23"",""longitude"":null,""hashtags"":[""Neo4j"",""Elasticsearch""],""latitude"":null,""datetime"":1425507522000,""mentions"":[""theeagermichael""],""user"":""b23llc""}",2,403,1
573245591733456896,33554432,0,1195852692437,"{""id"":""573245591733456896"",""text"":""RT @ninkibot2014: 【衝撃うけたらRT】\n【乞食速報】プリングルズのスピーカーが絶対貰えるぞ！　いそげー(´・ω・｀) 他　⇒　http://t.co/mQ4J9YA3dW http://t.co/HhMFk43HAE"",""name"":""神様　仏様　嵐様！bot"",""longitude"":null,""hashtags"":[],""latitude"":null,""datetime"":1425507374000,""mentions"":[""ninkibot2014""],""user"":""amnoslove_angel""}",4,400,1
